"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_A123/sorted1",2.5,"E11",0.0848,"Fly","mexB"
"GC_A123/sorted1",2.5,"G2",-0.0359,"Fly","aprX"
"GC_A123/sorted1",2.5,"G3",-0.0373,"Fly","aprX"
"GC_A123/sorted1",2.5,"G4",0.00270000000000004,"Fly","aprX"
"GC_A123/sorted1",2.5,"G5",-0.00679999999999997,"Fly","aprX"
"GC_A123/sorted1",2.5,"G6",-0.0234,"Fly","OBC2"
"GC_A123/sorted1",2.5,"G7",0.00570000000000004,"Fly","OBC2"
"GC_A123/sorted1",2.5,"G8",0.0055,"Fly","OBC2"
"GC_A123/sorted1",2.5,"G9",0.0109,"Fly","phzC"
"GC_A123/sorted1",2.5,"G10",0.0311,"Fly","phzC"
"GC_A123/sorted1",2.5,"G11",0.0173,"Fly","phzC"
"GC_A123/sorted1",2.75,"C2",-0.0091,"Fly","PAO1"
"GC_A123/sorted1",2.75,"C3",0.0131,"Fly","PAO1"
"GC_A123/sorted1",2.75,"C4",0.0359,"Fly","PAO1"
"GC_A123/sorted1",2.75,"C5",0.047,"Fly","phzA"
"GC_A123/sorted1",2.75,"C6",0.0343,"Fly","phzA"
"GC_A123/sorted1",2.75,"C7",0.0689,"Fly","phzA"
"GC_A123/sorted1",2.75,"C8",0.0661,"Fly","phzA"
"GC_A123/sorted1",2.75,"C9",0.0966,"Fly","phzB"
"GC_A123/sorted1",2.75,"C10",0.1181,"Fly","phzB"
"GC_A123/sorted1",2.75,"C11",0.1727,"Fly","phzB"
"GC_A123/sorted1",2.75,"E2",-0.0168,"Fly","plcN"
"GC_A123/sorted1",2.75,"E3",-0.0251,"Fly","plcN"
"GC_A123/sorted1",2.75,"E4",0.00390000000000001,"Fly","plcN"
"GC_A123/sorted1",2.75,"E5",-0.002,"Fly","hcnB"
"GC_A123/sorted1",2.75,"E6",0.0315,"Fly","hcnB"
"GC_A123/sorted1",2.75,"E7",0.0576,"Fly","hcnB"
"GC_A123/sorted1",2.75,"E8",0.0555,"Fly","hcnB"
"GC_A123/sorted1",2.75,"E9",0.0707,"Fly","mexB"
"GC_A123/sorted1",2.75,"E10",0.0808,"Fly","mexB"
"GC_A123/sorted1",2.75,"E11",0.0831,"Fly","mexB"
"GC_A123/sorted1",2.75,"G2",-0.0311,"Fly","aprX"
"GC_A123/sorted1",2.75,"G3",-0.0217,"Fly","aprX"
"GC_A123/sorted1",2.75,"G4",0.00990000000000002,"Fly","aprX"
"GC_A123/sorted1",2.75,"G5",0.012,"Fly","aprX"
"GC_A123/sorted1",2.75,"G6",0.000800000000000023,"Fly","OBC2"
"GC_A123/sorted1",2.75,"G7",0.0202,"Fly","OBC2"
"GC_A123/sorted1",2.75,"G8",-0.0035,"Fly","OBC2"
"GC_A123/sorted1",2.75,"G9",0.0216,"Fly","phzC"
"GC_A123/sorted1",2.75,"G10",0.039,"Fly","phzC"
"GC_A123/sorted1",2.75,"G11",0.022,"Fly","phzC"
"GC_A123/sorted1",3,"C2",-0.00679999999999997,"Fly","PAO1"
"GC_A123/sorted1",3,"C3",0.0167,"Fly","PAO1"
"GC_A123/sorted1",3,"C4",0.0288,"Fly","PAO1"
"GC_A123/sorted1",3,"C5",0.0611,"Fly","phzA"
"GC_A123/sorted1",3,"C6",0.0425,"Fly","phzA"
"GC_A123/sorted1",3,"C7",0.0835,"Fly","phzA"
"GC_A123/sorted1",3,"C8",0.0601,"Fly","phzA"
"GC_A123/sorted1",3,"C9",0.1098,"Fly","phzB"
"GC_A123/sorted1",3,"C10",0.1246,"Fly","phzB"
"GC_A123/sorted1",3,"C11",0.1915,"Fly","phzB"
"GC_A123/sorted1",3,"E2",-0.0131,"Fly","plcN"
"GC_A123/sorted1",3,"E3",-0.0205,"Fly","plcN"
"GC_A123/sorted1",3,"E4",0.0202,"Fly","plcN"
"GC_A123/sorted1",3,"E5",0.0138,"Fly","hcnB"
"GC_A123/sorted1",3,"E6",0.0498,"Fly","hcnB"
"GC_A123/sorted1",3,"E7",0.0476,"Fly","hcnB"
"GC_A123/sorted1",3,"E8",0.0637,"Fly","hcnB"
"GC_A123/sorted1",3,"E9",0.0791,"Fly","mexB"
"GC_A123/sorted1",3,"E10",0.0885,"Fly","mexB"
"GC_A123/sorted1",3,"E11",0.0795,"Fly","mexB"
"GC_A123/sorted1",3,"G2",-0.0301,"Fly","aprX"
"GC_A123/sorted1",3,"G3",-0.021,"Fly","aprX"
"GC_A123/sorted1",3,"G4",0.0289,"Fly","aprX"
"GC_A123/sorted1",3,"G5",-0.0025,"Fly","aprX"
"GC_A123/sorted1",3,"G6",-0.00579999999999997,"Fly","OBC2"
